handle,dc.collection,dc.identifier,dc.title,dc.creator,dc.publisher,dc.contributor,dc.rights,dc.description,dc.coverage.spatial,dc.coverage.temporal,dc.note,dc.note.internal,dc.relation.other,dc.date.issued,dc.location,dc.language,dc.type,dc.format,dc.format.numberofscans,dc.format.numberofpages,dc.identifier.projectcode,dc.identifier.other,dc.catalogedby,dc.validatedby,dc.date.cataloged,dc.date.validated,dc.date.acquisition,dc.subject,dc.source,dc.relation,dc.rights.holder,dc.provenance,dcterms.accrualMethod,URL
123456789/31475,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB030009,"Tüccar komisyoncu Abdürrahman Hüseyin Şakar'ın Avrupa'dan getirttiği, çoğu Türkiye'de görülmemiş kadın kıyafetleri ve takılarının reklamını yapan broşür.",,,,Open Access,,,,,,,1943-07-01,SALT Research,Türkçe - Turkish,Belge - Document,"10,6-14,4 cm; Printed",2,,,82438,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/31475
123456789/34234,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB028058,"Empty envelope, notes regarding photo",,,,Open Access,,,,,,,1942-08-05; 1942-07-04,SALT Research,Fransızca - French,Belge - Document,Handwritten,1,,,82075,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34234
123456789/34235,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB028068,"Letter, Ah. Moshos",,,,Open Access,Notes concerning the rents and tax.,,,,,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Kartvizit - Business card,Handwritten; Printed,2,,,82085,Çiçek İlengiz,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34235
123456789/34236,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB028069,Sp. Fabiato's drafts,,,,Open Access,Concerning the status of Fabiato mension and the relation with Saint Pasifico Church at Prinkipo.,,,,,,,SALT Research,Türkçe - Turkish,Belge - Document,Handwritten,3,,,82086,Çiçek İlengiz,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34236
123456789/34238,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029005,Temporary Greek ID card of Spiridon Fabiato (copy).,,,,Open Access,,,,,,,1927-12-22; 1930-10-18,SALT Research,Yunanca - Greek,Belge - Document,"13,8-19,8 cm; Handwritten",2,,,82098,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34238
123456789/34240,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029008,"(Draft) Letter, K. Georgakopoulos to Ioannes (Yanis) Nikolitsas",,,,Open Access,Inventory of Esther Manarakes' s estate has begun. Laywers consider claiming the whole Manarakes' s heritage on behalf of Cemma Fabiato who is going to İstanbul,,,,,,1931-01-01,SALT Research,Yunanca - Greek,Mektup - Letter,"20,3-28,2 cm; El yazısı - Handwriting",2,,,82101,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34240
123456789/34241,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029010,(Copy) letter sent Sp. Fabiato to K. Georgakopoulos,,,,Open Access,Due to Cemma's poor condition the requested proxy may be delayed,,,,,,1931-03-20,SALT Research,Yunanca - Greek,Mektup - Letter,"14,3-22,2 cm; Handwritten",3,,,82103,Chistos Kyriakopoulos,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34241
123456789/34245,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029041,"(copy) Proxy of Spiridon and Aurora Fabiato to K. Kyriakopoulos, K. Georgakopoulos and I. Nikolitses issued by Greek Consulate of İstanbul in ordrer to represent them at A. Manarakes case",,,,Open Access,,,,,,,1933-01-16,SALT Research,Yunanca - Greek,Belge - Document,"20,6-30 cm; Handwritten",2,,,82134,Chistos Kyriakopoulos,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34245
123456789/34249,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029076,Draft of Sp. Fiabiato,,,,Open Access,no. 5885 copy of the decree about Aurora's adoption,,,,,,1934-06-21,SALT Research,Yunanca - Greek,Belge - Document,"18,8-13,5 cm; Handwritten",1,,,82169,Chistos Kyriakopoulos,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34249
123456789/34251,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029086,"(copy) Letter, Sp. Fabiato to K. Georgakopoulos",,,,Open Access,Due to post problems yesterday's letter was not mailed. Brief him that M. Iatrou sent another letter and inquire if he sould respond. Sp. Fabiato is unable to leave from İstanbul,,,Greek in latin alphabet,,,1934-10-03,SALT Research,Yunanca - Greek,Mektup - Letter,"17,6-23,6 cm; Typewritten",1,,,82179,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34251
123456789/34250,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029082,"(copy) Letter, Sp. Fabiato to M. Iatrou",,,,Open Access,Response letter to M. Iatrou regarding the jewlery.Sp.  Fabiato is going to attend this case upon his arrival in Athens,,,,,,1934-07-26,SALT Research,Yunanca - Greek,Mektup - Letter,"13,9-20,9 cm; Handwritten",2,,,82175,Chistos Kyriakopoulos,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34250
123456789/34252,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029088,"Letter, K. Georgakopoulos to Sp. Fabiato sending a draft letter as response to M. Iatrou and briefing for a future trip to İstanbul during 6th Balkan Games (June 1935)",,,,Open Access,,,,,,,1934-10-12,SALT Research,Yunanca - Greek,Kartvizit - Business card,"12,6-9,8 cm; Handwritten",3,,,82181,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34252
123456789/34255,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029110,"Letter, K. Georgakopoulos to Sp. Fabiato mailing a draft letter of procuration that must be authorized by the Greek Consulate of İstanbul and mailed to lawyer G. Demetriou (Athens)",,,,Open Access,,,,,,,1936-10-11,SALT Research,Yunanca - Greek,Mektup - Letter,"12,7-9,7 cm; Handwritten",2,,,82203,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34255
123456789/34254,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029105,"(copy) Letter, Sp. Fabiato to K. Georgakopoulos recovering from a serious flu, wishing for K. Georgakopoulos and inviting him to İstanbul",,,,Open Access,,,,,,,1936-05-15,SALT Research,Yunanca - Greek,Mektup - Letter,"14,2-21,8 cm; Handwritten",3,,,82198,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34254
123456789/34258,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029136,"(draft) Letter, Sp. Fabiato to G. Demetriou",,,,Open Access,For the required Documents Sp. Fabiato will write to K. Georgakopoulos,,,,,,1937-07-14,SALT Research,Yunanca - Greek,Mektup - Letter,"14,1-21,9 cm; Handwritten",1,,,82229,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34258
123456789/34260,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029147,"Letter, Ioannes Fabiato to Sp. Fabiato",,,,Open Access,He does not know what to do with Spridon's furnitures. Maybe a new wareouse must be found.Everyday life in Athens,,,Notes of Sp. Fabiato in French,,,1937-11-10,SALT Research,Yunanca - Greek; Fransızca - French,Mektup - Letter,"21,3-28,7 cm; Handwritten",2,,,82240,Çiçek İlengiz - Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34260
123456789/34259,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029140,"(copy) Letter, Sp. Fabiato to Georgakopoulos",,,,Open Access,A briefing on K. Pirros and M. Iatrou cases is requested,,,,,,1937-08-10,SALT Research,Yunanca - Greek,Mektup - Letter,"14-21,7 cm; Handwritten",2,,,82233,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34259
123456789/34263,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029171,"Letter, Ioannes Fabiato to Sp. Fabiato briefing that he could not sale his valueables and he is consindering of making a package and store it in a bank",,,,Open Access,,,,Left has Sp. Fabiato notes in French,,,1938-06-26,SALT Research,Yunanca - Greek; Fransızca - French,Mektup - Letter,"23-29,5 cm; Handwritten",2,,,82264,Çiçek İlengiz - Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34263
123456789/34262,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029162,"Letter, M. Iatrou to priest Don Nikolaos",,,,Open Access,M. Iatrou asks Don Nikolaos to be the middle man with Sp. Fabiato. Request as soon as possible the required Documents must be delivered to the Bank of Athens in order to open the safe -deposit box and do not pay extra rents to the bank. Iatrou accuses Sp. Fabiato's lawyers for delaying,,,Notes of Sp. Fabiato claiming Iatrou s statement as a lie,,,1938-04-01,SALT Research,Yunanca - Greek,Mektup - Letter,"20,2-28 cm; Typewritten",3,,,82255,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34262
123456789/34268,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029206,"Letter, Ionnes Fabiato to Sp. Fabiato",,,,Open Access,Having a meeting with K. Georgakopoulos suggests that for the amount of money which are going to be paid by K. Pirros the best solution would be to open an account in order to pay Greek bills in Athens.,,,,,,1939-02-02,SALT Research,Yunanca - Greek,Mektup - Letter,"21,4-28,6 cm; Handwritten",2,,,82299,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34268
123456789/34267,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029205,Drafts of Spiridon Fabiato's letter to Georgakopoulo,,,,Open Access,Draft letter about the distrubution of valuables.,,,,,,1939-01-25,SALT Research,Fransızca - French,Belge - Document,"13,5-21,3 cm; Handwritten",1,,,82298,Çiçek İlengiz,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34267
123456789/34287,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029293,"(Draft) letter, Sp. Fabiato to K. Georgakopoulos",,,,Open Access,"Due to grave economic problems, pleads for the urgent deliverance of M. Latrou' s letter of procuration. As long as the letter of procuration is delivered on time he is willing to share his part of the content of the safe-deposit box in Bank of Athens.",,,,,,1940-02-05,SALT Research,Yunanca - Greek,Mektup - Letter,"16,6-20,7 cm; Handwritten",4,,,82386,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34287
123456789/34291,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029302,"(Copy) letter of procuration of Sp. Fabiato and Aurora Fabiato to K. Kyriakopoulos, K. Georgakopoulos, I. Nikolitsa authorized bythe  Greek Consulate of İstanbul in order to accept on behalf of Sp. Fabiato his share in  the safe-deposit box no. 1528 at the Bank of Athens.",,,,Open Access,,,,,,,1940-03-01,SALT Research,Yunanca - Greek,Mektup - Letter,"20,4-33,5 cm; Handwritten",3,,,82395,Chistos Kyriakopoulos,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34291
123456789/34292,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029304,(Draft) Sp. Fabiato to K. Georgakopoulos,,,,Open Access,Extends his gratitude and because of an accident Sp. Fabiato delayed to issue the special letter of procuration which is enclosed in this letter.,,,Back: Papers of a Turkish calendar (1940),,,1940-03-01,SALT Research,Yunanca - Greek,Belge - Document,"15,9-17,3 cm; Handwritten",3,,,82397,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34292
123456789/34296,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029322,"(Draft) letter, Sp. Fabiato to Ioannes Fabiato asking him to co-operate with K. Georgakopoulos in order to solve the problem with his scattered things in the warehouses and pay special attention to the three chests.",,,,Open Access,,,,,,,1940-10-11,SALT Research,Yunanca - Greek,Mektup - Letter,"16,5-20,3 cm; Handwritten",6,,,82415,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34296
123456789/34297,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029329,"(Draft) letter, reply of Sp. Fabiato to K. Kyriakopoulos",,,,Open Access,He informs that he will communicate with Turkish Consulate Inayetullah Bey Özkaya.,,,,,,1942,SALT Research,Fransızca - French; İtalyanca - Italian,Mektup - Letter,"13,9-18,1 cm; Handwritten",2,,,82422,Emiliano Bugatti,,2011-00-00,,,Büyükada; İstanbul / Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34297
123456789/34304,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB032007,Liste des dates pour mémoire du 1er Janvier au fin 1922.,,,,Open Access,,,,,,,1913-02-01; 1922-01-01,SALT Research,Fransızca - French,Belge - Document,Printed,3,,,82446,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34304
123456789/34303,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB032003,"Bediha, Aslan Beyze(?)'den Aurora Fabiato'ya gönderilmiş Noel ve yılbaşı kutlama kartı.",,,,Open Access,,,,,,,1975-12-11,SALT Research,Türkçe - Turkish,Kartpostal - Postcard,"12,8-19,5 cm; Handwritten",2,,,82442,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34303
123456789/34302,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB030008,Empty envelope written on the cover  for the family of Angello Scotto .,,,,Open Access,,,,,,,,SALT Research,Yunanca - Greek,Belge - Document,"10,5-16 cm; Handwritten",1,,,82437,Chistos Kyriakopoulos,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34302
123456789/34306,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB036,Registre de comptabilité de la famille Fabiato No: 3.,,,,Open Access,"Les registres du compte réservé à Mme. Aurora, les registres du dépôt à la rue Ternami et les registres du surplus de jardin.",,,,,,1941-05-01; 1942,SALT Research,Fransızca - French,Defter - Register,"19,6-26 cm; Handwritten",5,,,82452,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34306
123456789/200708,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB085,A. A. Moshos' business card,,,,Open Access,"On the back side of his business card it is written ""A. A. Moshos asks Sp. Fabiato to pay for a stamp duty"". He is a lawyer and his adress is Galata, Izmirloglu Han, 2-4, tel. 42727 in 1934.",,,,,,1934-04-29,SALT Research,Yunanca - Greek; Türkçe - Turkish,Kartvizit - Business card,"8,6-5,2 cm; El yazısı - Handwriting; Baskı - Print",2,1,FB,,Maria-Eleni Bali,,2012-11-23,,2012-00-00,Galata; Istanbul,,,,,Satın alma - Purchase,https://archives.saltresearch.org/handle/123456789/200708
123456789/200709,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB086,Receipt for expanses. Money paid from Sp. Fabiato to transfer Kalliroi Fabiatou's bones.,,,,Open Access,,,,,,,1942-08-14,SALT Research,Yunanca - Greek,Makbuz - Receipt,"18-11,2 cm; El yazısı - Handwriting; Baskı - Print",1,1,FB,,Maria-Eleni Bali,,2012-11-23,,2012-00-00,Şişli; Istanbul; Spiridon Fabiato,,,,,Satın alma - Purchase,https://archives.saltresearch.org/handle/123456789/200709
123456789/200710,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB087,Government newspaper,,,,Open Access,Spiridon Nikolaou Fabiato [loses] the Greek citizenship and obtains the Italian one.,,,,,,1921-12-30,SALT Research,Yunanca - Greek,Gazete - Newspaper,"22-28,9 cm; El yazısı - Handwriting; Baskı - Print",2,1,FB,,Maria-Eleni Bali,,2012-11-23,,2012-00-00,Athens; Greece; Atina; Yunanistan,,,,,Satın alma - Purchase,https://archives.saltresearch.org/handle/123456789/200710
