handle,dc.collection,dc.identifier,dc.title,dc.creator,dc.publisher,dc.contributor,dc.rights,dc.description,dc.coverage.spatial,dc.coverage.temporal,dc.note,dc.note.internal,dc.relation.other,dc.date.issued,dc.location,dc.language,dc.type,dc.format,dc.format.numberofscans,dc.format.numberofpages,dc.identifier.projectcode,dc.identifier.other,dc.catalogedby,dc.validatedby,dc.date.cataloged,dc.date.validated,dc.date.acquisition,dc.subject,dc.source,dc.relation,dc.rights.holder,dc.provenance,dcterms.accrualMethod,URL
123456789/97628,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00091,"Nathan J. Sarfati, Constantinople. Bruder Asriel & Farchy, Wien gönderimi posta kolisi ilmühaberi",,,,Open Access,,,,"Osmanlıca, Fransızca matbuat. Fiskalli",Yusuf Levent bağışı. 14.05.07,,,SALT Research,,Belge - Document,"17,9-9,8 cm",1,,,44823,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/97628
123456789/97629,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00092,"H & S. Papo, Constantinople. Herren Rosinen Schenker & Cie, Szczakowa gönderimi posta kolisi ilmühaberi",,,,Open Access,,,,"Osmanlıca, Fransızca matbuat. Fiskalli",Yusuf Levent bağışı. 14.05.07,,,SALT Research,,Belge - Document,"16,3-11,1 cm",2,,,44824,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/97629
123456789/97630,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00134,"Mercolzade Abdülkadir, İzmir Şirketi’nin Molla Ali Zade Rüfekalu Ahmed Efendi’ye kestiği fatura.",,,,Open Access,,,,27 Teşrin-i Sani 1335. Fatura No: 1415,,,1919-11-27,SALT Research,Fransızca - French; Türkçe - Turkish,Belge - Document,"27,5-22 cm; Handwritten; Printed",1,,,65855,HILALA,,13.07.2009,,13.07.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/97630
123456789/97631,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00152,"Sidney Nowıll & Co. Importers & General Merchants, Galata. Facture à Mehmed Sadık - Sidney Novil ve Şürekası İngiliz Ticarethanesi tarafından Mehmed Sadık adına kesilmiş fatura.",,,,Open Access,,,,"1, 2, 3, Kevork Bey Han, Yüksek Kaldırım, Galata.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1928-05-25,SALT Research,Fransızca - French,Belge - Document,28-22 cm; Handwritten; Printed,1,,,66200,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/97631
123456789/97632,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00156,"Etablissements Orosdi-Back, İstanbul antetli fatura.",,,,Open Access,,,,1855 tarihinde müessis ticarethane.,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1927-09-01,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"28,5-22,5 cm; Handwritten; Printed",1,,,66204,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/97632
123456789/97633,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00219,"İsmail Hasan Sandıkçı ve ambalajcı. Afitap Magazası, Mehmet Sadık Bey adına kesilmiş fatura.",,,,Open Access,,,,"İstanbul, Yeni Postahane Karşısında, no:50",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1935-07-12,SALT Research,Türkçe - Turkish,Belge - Document,28-22 cm; Handwritten; Printed,1,,,66267,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/97633
123456789/97634,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00257,"Ermis mağazaları Y.A. Katanos kardaşlar ve oğulları, Şehir Tiyatrosu'na irsaliye. Alındı imzası: Muhsin Ertuğrul.",,,,Open Access,,,,"Beyoğlu, Sahne Sokak, no: 17-19",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1938-03-26,SALT Research,Türkçe - Turkish,Belge - Document,"13,5-19,6 cm; Handwritten; Printed",1,,,66305,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/97634
123456789/98602,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00021,Karlman. Beyoğlu - Carlmann.Péra,,,,Open Access,,,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1923-06-18,SALT Research,Fransızca - French; Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"27-26,5 cm",1,,,44753,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/98602
123456789/98603,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00034,Izak Fresko. Kağıd tüccarı - Isaac Fresco.Papeterie,,,,Open Access,"Bab-ı Âli Caddesi, Reşid Efendi Han, İstanbul",,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1923-11-24,SALT Research,Fransızca - French,Belge - Document,"14-22,4 cm",1,,,44766,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/98603
123456789/98604,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00042,Behar ve Galimidi. Hırdavat ve demir alatı mağazası - Behar & Galimidi. Négociants en quincaillerie & serrurie,,,,Open Access,"Galata, Mahmudiye Caddesi Numero 41",,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1923-04-16,SALT Research,Fransızca - French,Belge - Document,"18,4-28 cm",1,,,44774,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/98604
123456789/98605,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00084,Çituri Biraderler. Matbaa ve kırtasiye mağazası - Tsitouris Frères. Papeterie-imprimerie-reliure,,,,Open Access,"Galata, Mertebani Sokak, No:13-15",,,"Türkçe, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1929-11-03,SALT Research,Türkçe - Turkish,Belge - Document,"20,7-28,6 cm",1,,,44816,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/98605
123456789/98606,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00146,Aydın vilayeti doğrudan doğruya alınan tekalife mahsus makbuz ilm-i rehberi.,,,,Open Access,,,,7 Teşrin-i Sani 1328,,,1912-11-20,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"6,5-20 cm; Handwritten; Printed",2,,,65867,HILALA,,13.07.2009,,13.07.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/98606
123456789/98607,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00162,"Grand Libreri Mondyal Kütüphanesi - La Grande Librairie Mondiale, Péra. Facture à Sadık Efendi.",,,,Open Access,,,,Journaux-livres-revues en toutes langues. Grande Rue de Péra 467. Beyoğlu Cadde-i Kebir Numara 467.,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1938-09-03,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"21,5-16 cm; Handwritten; Printed",1,,,66210,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/98607
123456789/98608,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00190,"Sidney Novil ve Şürekası İngiliz Ticarethanesi. Sidney Nowill & Co. Importers & General Merchants, Galata. Facture à Mehmed Sadık.",,,,Open Access,,,,"1, 2, 3, Kevork Bey Han, Yuksek Kaldırım, Galata.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1926-07-31,SALT Research,Fransızca - French; Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"28,5-23 cm; Handwritten; Printed",1,,,66238,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/98608
123456789/98609,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00191,Osmanlı Bankası. Narmanlı Zade Hacı Mustafa ve mahdumuna ait makbuz.,,,,Open Access,,,,Hesap pusulası,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish; Türkçe - Turkish,Belge - Document,23-20 cm; Handwritten; Printed,1,,,66239,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/98609
123456789/98610,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00229,"İsak ve Marko Koen ve Şürekası. Tuhafiye ve her nevi iplik, makara, yumak ticarethanesi, Tahtakale antetli Mehmet Sadık Bey adına kesilmiş fatura.",,,,Open Access,,,,"Tahtakale, Halkalı Han, no: 19-21",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1934-07-16,SALT Research,Türkçe - Turkish,Belge - Document,24-16 cm; Handwritten; Printed,1,,,66277,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/98610
123456789/98611,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00236,"Hacı Muhtar Kehnemuyı Şürekası, Mehmet Sadık Bey adına kesilmiş fatura.",,,,Open Access,,,,"İstanbul, Marpuçcılar, Büyük Abut Efendi Han No:31. Stamboul Marpoutchilar About Han. Maison fondée en 1851",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1934-08-30,SALT Research,Türkçe - Turkish,Belge - Document,"29,5-21,5 cm; Handwritten; Printed",1,,,66284,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/98611
123456789/98612,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00241,Bayburt Çoruh Un Fabrikası Türk Anonim Şirketi antetli Afitap Matbaası müdürriyetine gönderilen sipariş mektubu.,,,,Open Access,,,,Bayburt/Çoruh,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1931-07-18,SALT Research,Türkçe - Turkish,Belge - Document,28-22 cm; Handwritten; Printed,1,,,66289,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/98612
123456789/98613,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00267,Diyarbakır'da bulunan Çayırgan'dan Mehmet Sadık Efendi'ye gönderilen Akaş? isimli birinin sağlığı hakkında yazılmış mektup.,,,,Open Access,,,,,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-07-19,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"29,5-23 cm; Handwritten",1,,,66315,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/98613
123456789/98614,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00294,Mersin'de Hazık Ziyal ve Mehmet Ali Alevli dördüncü kısım müteahhitliği şirketi sahipleri ile şirketin veznedarı Zeki Durkan'ın yaptığı ticari yazışmalar. Dokümanlar arasında Braithwaite and Co. (Engineers) Ltd.Şirketi ile ilgili yazışmalar da mevcuttur.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1942-01-03; 1943-05-03,SALT Research,Türkçe - Turkish; İngilizce - English; Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,Handwritten; Printed,22,,,66342,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/98614
123456789/99545,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00008,Meşulam Ayaş. Her Nevi Maden - Méchoulam Ayache. Tous genre de métaux,,,,Open Access,Galata Mahmudiye Caddesi Numero 45-50,,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1927-12-05,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"21-27,1 cm",1,,,44740,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/99545
123456789/99546,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00017,"Leon Hirskoviç ve İzidor Boriçer. Nakliyat ve Ticaret ve Mütahidlik Umumi Acentahanesi - Leon Hirschcowitz & Isidore Boritzer. Agence Générale de Transports, de Commerce et d'Entreprises",,,,Open Access,Galata Hüdavendigar Han No:59,,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1926-02-08,SALT Research,Fransızca - French,Belge - Document,"19,7-26,8 cm",1,,,44749,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/99546
123456789/99547,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00038,M. Franko & Cie. Banque & change  [Compte de Alaiyeli Zade Mahmoud Bey],,,,Open Access,Péra,,,Fransızca Antet,Yusuf Levent bağışı. 14.05.07,,1924-10-27,SALT Research,Fransızca - French,Belge - Document,"22,1-28,8 cm",1,,,44770,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/99547
123456789/99548,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00053,"Fresco, Benhaim & Levy. Quincaillerie, mercerie, bijouterie",,,,Open Access,"Stamboul, Rue Tchichek-Bazar",,,Fransızca antet,Yusuf Levent bağışı. 14.05.07,,1911-06-27,SALT Research,Fransızca - French,Belge - Document,"20,2-28,7 cm",1,,,44785,UMITS,,15.08.2008,,15.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/99548
123456789/99549,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00252,Ménaché Abnaim. Ménaché Cousins antetli kağıt üzerine alınmış Osmanlıca notlar.,,,,Open Access,,,,Kuruluş yılı 1888. Maison de banque fondée en 1888,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish; Fransızca - French,Belge - Document,"28,5-21,5 cm; Handwritten; Printed",1,,,66300,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/99549
123456789/99550,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00280,Ankara'da Ticaret Vekaleti Dış Ticaret Dairesi Yüksek Reisliği'ne gönderilen İsveç'ten ithal olunan kağıt siparişinin tetkik olunarak akresitif müsaadesinin verilmesine dair imzasız dilekçe.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,,SALT Research,Türkçe - Turkish,Belge - Document,"28,5-22,5 cm; Printed",1,,,66328,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/99550
123456789/99551,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00288,Sirkeci'de bulunan Hasan Kemancı tarafından Mehmet Ali Alevli'ye gönderilen zarar edilen pirinçlerde ortaklığı bulunmadığına dair mektup.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-10-23,SALT Research,Türkçe - Turkish,Belge - Document,"29,5-23 cm; Printed",1,,,66336,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/99551
123456789/100588,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00086,"Jacques Levy & Cie. Constantinople. Herren Davitscho & Deutsch, Wien gönderimi posta kolisi ilmühaberi (Ticari posta kolisi)",,,,Open Access,,,,"Osmanlıca, Fransızca matbuat. Fiskalli",Yusuf Levent bağışı. 14.05.07,,,SALT Research,,Belge - Document,"18,7-12,3 cm",2,,,44818,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/100588
123456789/100589,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00094,"Isaac Bensaason, Osmanlı Bankası Bursa Şubesi’ne Assurances Générales de Trieste İstanbul Şubesi’nden gönderilen zarf",,,,Open Access,,,,Fiskalli,Yusuf Levent bağışı. 14.05.07,,1916-09-08,SALT Research,,Belge - Document,"16,3-12,2 cm",2,,,44826,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/100589
123456789/100590,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00125,"Leon & Jules A. Nahoum, Constantinople Şirketi’nden Société Générale de Ciments Portland de l'escaut, Antiong adresine gönderilen kart",,,,Open Access,,,,,Yusuf Levent bağışı. 14.05.07,,1909-03-19,SALT Research,Fransızca - French,Belge - Document,"13,5-8,4 cm",2,,,44857,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/100590
123456789/100591,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00172,Cağaloğlu'nda Matbaacılık ve Neşriyat Türk Anonim Şirketi Cumhuriyet Müesseseleri tarafından Afitap Ticarethanesi sahibi Mehmet Sadık Efendi'ye gönderilen dört nevi muhtura defterlerine ait fiyat ve şeraite dair mektup.,,,,Open Access,,,,"Cağaloğlu, Sultanmektebi Sokağı No: 30/41",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1932-09-06,SALT Research,Türkçe - Turkish,Belge - Document,Handwritten; Printed,1,,,66220,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/100591
123456789/100592,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00235,"Mehmet Reşat Türk kristal işleme atelyesi, Babıali. Susurluk Belediye riyasetine fatura.",,,,Open Access,,,,"Babıali, Messerret Oteli karşısında, no: 82",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1930-05-01,SALT Research,Türkçe - Turkish,Belge - Document,28-22 cm; Handwritten; Printed,1,,,66283,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/100592
123456789/100593,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00309,"Invoice of charges on 428 pkgs. ex s.s. volunteer shipped by Iraqi State Railways at Baghdad to Mersin by order and for account and risk of Hayri Atay, Mehmet Ali Alevli, İstanbul.",,,,Open Access,Charges on 75 packages trucks and auto parts ex s.s. steel age railed to Mersin consigned to the Ottoman Bank railed on the 21st-25th August 1942 per Iraqi State Railways.,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1942-09-25,SALT Research,İngilizce - English,Belge - Document,Printed,2,,,66357,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/100593
123456789/101588,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00010,Galanti ve Aşer. Hırdavat Mağazası - Galanté & Ascher. Quincaillerie,,,,Open Access,İzmir'de Kozioğlu Çarşusı’nda 53 Numero’da,,,"18 Eylül 1334. Osmanlıca, Fransızca, İbranice antet.",Yusuf Levent bağışı. 14.05.07,,1918-09-18,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"19,7-28,1 cm",2,,,44742,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/101588
